Time,H,Q
41937.5,0.16,131.54
41937.54167,0.28,160.42
41937.58333,0.57,242.05
41937.625,0.71,287.44
41937.66667,0.77,308.09
41937.70833,0.75,301.13
41937.75,0.6,251.44
41937.79167,0.36,181.27
41937.83333,0.17,133.83
41937.875,0,97.48
41937.91667,-0.08,82.36
41937.95833,-0.1,78.78
41938,-0.11,77.02
41938.04167,-0.09,80.56
41938.08333,0.04,105.52
41938.125,0.27,157.9
41938.16667,0.5,220.81
41938.20833,0.68,277.38
41938.25,0.66,270.78
41938.29167,0.6,251.44
41938.33333,0.5,220.81
41938.375,0.33,173.3
41938.41667,0.19,138.49
41938.45833,0.16,131.54
41938.5,0.16,131.54
41938.54167,0.25,152.93
41938.58333,0.56,238.95
41938.625,0.64,264.26
41938.66667,0.81,322.25
41938.70833,0.85,336.73
41938.75,0.61,254.62
41938.79167,0.51,223.79
41938.83333,0.3,165.51
41938.875,0.05,107.58
41938.91667,-0.08,82.36
41938.95833,-0.13,73.56
41939,-0.15,70.18
41939.04167,-0.14,71.86
41939.08333,-0.07,84.18
41939.125,0.15,129.26
41939.16667,0.48,214.92
41939.20833,0.59,248.29
41939.25,0.73,294.24
41939.29167,0.71,287.44
41939.33333,0.61,254.62
41939.375,0.53,229.79
41939.41667,0.37,183.96
41939.45833,0.27,157.9
41939.5,0.26,155.41
41939.54167,0.24,150.47
41939.58333,0.47,212.01
41939.625,0.74,297.67
41939.66667,0.68,277.38
41939.70833,0.74,297.67
41939.75,0.77,308.09
41939.79167,0.59,248.29
41939.83333,0.34,175.93
41939.875,0.16,131.54
41939.91667,-0.03,91.66
41939.95833,-0.13,73.56
41940,-0.15,70.18
41940.04167,-0.16,68.52
41940.08333,-0.17,66.88
41940.125,-0.05,87.88
41940.16667,0.12,122.54
41940.20833,0.37,183.96
41940.25,0.57,242.05
41940.29167,0.55,235.88
41940.33333,0.55,235.88
41940.375,0.5,220.81
41940.41667,0.29,162.96
41940.45833,0.24,150.47
41940.5,0.16,131.54
41940.54167,0.1,118.17
41940.58333,0.3,165.51
41940.625,0.39,189.41
41940.66667,0.46,209.11
41940.70833,0.75,301.13
41940.75,0.61,254.62
41940.79167,0.54,232.83
41940.83333,0.45,206.24
41940.875,0.22,145.62
41940.91667,0.02,101.46
41940.95833,-0.13,73.56
41941,-0.18,65.26
41941.04167,-0.2,62.07
41941.08333,-0.21,60.51
41941.125,-0.18,65.26
41941.16667,-0.06,86.02
41941.20833,0.14,127
41941.25,0.35,178.59
41941.29167,0.42,197.74
41941.33333,0.49,217.86
41941.375,0.42,197.74
41941.41667,0.32,170.68
41941.45833,0.27,157.9
41941.5,0.21,143.22
41941.54167,0.12,122.54
41941.58333,0.25,152.93
41941.625,0.32,170.68
41941.66667,0.39,189.41
41941.70833,0.58,245.16
41941.75,0.57,242.05
41941.79167,0.56,238.95
41941.83333,0.5,220.81
41941.875,0.32,170.68
41941.91667,0.15,129.26
41941.95833,-0.02,93.58
41942,-0.15,70.18
41942.04167,-0.21,60.51
41942.08333,-0.22,58.97
41942.125,-0.22,58.97
41942.16667,-0.2,62.07
41942.20833,0,97.48
41942.25,0.07,111.75
41942.29167,0.27,157.9
41942.33333,0.4,192.17
41942.375,0.36,181.27
41942.41667,0.34,175.93
41942.45833,0.34,175.93
41942.5,0.27,157.9
41942.54167,0.23,148.04
41942.58333,0.19,138.49
41942.625,0.28,160.42
41942.66667,0.35,178.59
41942.70833,0.46,209.11
41942.75,0.5,220.81
41942.79167,0.55,235.88
41942.83333,0.5,220.81
41942.875,0.38,186.68
41942.91667,0.29,162.96
41942.95833,0.12,122.54
41943,-0.05,87.88
41943.04167,-0.14,71.86
41943.08333,-0.2,62.07
41943.125,-0.23,57.45
41943.16667,-0.23,57.45
41943.20833,-0.17,66.88
41943.25,-0.06,86.02
41943.29167,0.09,116.01
41943.33333,0.23,148.04
41943.375,0.32,170.68
41943.41667,0.36,181.27
41943.45833,0.37,183.96
41943.5,0.37,183.96
41943.54167,0.29,162.96
41943.58333,0.23,148.04
41943.625,0.25,152.93
41943.66667,0.23,148.04
41943.70833,0.33,173.3
41943.75,0.35,178.59
41943.79167,0.42,197.74
41943.83333,0.39,189.41
41943.875,0.45,206.24
41943.91667,0.36,181.27
41943.95833,0.23,148.04
41944,0.15,129.26
41944.04167,0.04,105.52
41944.08333,-0.08,82.36
41944.125,-0.13,73.56
41944.16667,-0.18,65.26
41944.20833,-0.19,63.65
41944.25,-0.09,80.56
41944.29167,-0.01,95.52
41944.33333,0.12,122.54
41944.375,0.34,175.93
41944.41667,0.33,173.3
41944.45833,0.44,203.39
41944.5,0.48,214.92
41944.54167,0.38,186.68
41944.58333,0.37,183.96
41944.625,0.38,186.68
41944.66667,0.24,150.47
41944.70833,0.28,160.42
41944.75,0.26,155.41
41944.79167,0.26,155.41
41944.83333,0.41,194.94
41944.875,0.4,192.17
41944.91667,0.44,203.39
41944.95833,0.46,209.11
41945,0.38,186.68
41945.04167,0.31,168.09
41945.08333,0.23,148.04
41945.125,0.11,120.35
41945.16667,0.03,103.48
41945.20833,0.01,99.46
41945.25,-0.02,93.58
41945.29167,0.07,111.75
41945.33333,0.15,129.26
41945.375,0.31,168.09
41945.41667,0.48,214.92
41945.45833,0.56,238.95
41945.5,0.66,270.78
41945.54167,0.68,277.38
41945.58333,0.62,257.81
41945.625,0.57,242.05
41945.66667,0.46,209.11
41945.70833,0.39,189.41
41945.75,0.29,162.96
41945.79167,0.27,157.9
41945.83333,0.32,170.68
41945.875,0.47,212.01
41945.91667,0.54,232.83
41945.95833,0.6,251.44
41946,0.65,267.51
41946.04167,0.65,267.51
41946.08333,0.53,229.79
41946.125,0.38,186.68
41946.16667,0.25,152.93
41946.20833,0.16,131.54
41946.25,0.1,118.17
41946.29167,0.03,103.48
41946.33333,0.14,127
41946.375,0.2,140.85
41946.41667,0.35,178.59
41946.45833,0.59,248.29
41946.5,0.57,242.05
41946.54167,0.67,274.07
41946.58333,0.67,274.07
41946.625,0.59,248.29
41946.66667,0.43,200.55
41946.70833,0.33,173.3
41946.75,0.13,124.76
41946.79167,0.03,103.48
41946.83333,0.04,105.52
41946.875,0.02,101.46
41946.91667,0.19,138.49
41946.95833,0.36,181.27
41947,0.42,197.74
41947.04167,0.55,235.88
41947.08333,0.57,242.05
41947.125,0.43,200.55
41947.16667,0.32,170.68
41947.20833,0.23,148.04
41947.25,0.06,109.65
41947.29167,-0.06,86.02
41947.33333,-0.03,91.66
41947.375,0.01,99.46
41947.41667,0.01,99.46
41947.45833,0.34,175.93
41947.5,0.4,192.17
41947.54167,0.43,200.55
41947.58333,0.59,248.29
41947.625,0.52,226.78
41947.66667,0.34,175.93
41947.70833,0.2,140.85
41947.75,0.09,116.01
41947.79167,-0.08,82.36
41947.83333,-0.16,68.52
41947.875,-0.19,63.65
41947.91667,-0.16,68.52
41947.95833,-0.04,89.76
41948,0.21,143.22
41948.04167,0.39,189.41
41948.08333,0.48,214.92
41948.125,0.49,217.86
41948.16667,0.41,194.94
41948.20833,0.34,175.93
41948.25,0.21,143.22
41948.29167,0.01,99.46
41948.33333,-0.06,86.02
41948.375,-0.05,87.88
41948.41667,-0.06,86.02
41948.45833,0.18,136.15
41948.5,0.39,189.41
41948.54167,0.45,206.24
41948.58333,0.65,267.51
41948.625,0.66,270.78
41948.66667,0.46,209.11
41948.70833,0.32,170.68
41948.75,0.16,131.54
41948.79167,-0.07,84.18
41948.83333,-0.19,63.65
41948.875,-0.23,57.45
41948.91667,-0.25,54.46
41948.95833,-0.18,65.26
41949,-0.02,93.58
41949.04167,0.28,160.42
41949.08333,0.55,235.88
41949.125,0.55,235.88
41949.16667,0.59,248.29
41949.20833,0.51,223.79
41949.25,0.35,178.59
41949.29167,0.21,143.22
41949.33333,0.09,116.01
41949.375,0.02,101.46
41949.41667,0.03,103.48
41949.45833,0.17,133.83
41949.5,0.39,189.41
41949.54167,0.61,254.62
41949.58333,0.72,290.83
41949.625,0.79,315.13
41949.66667,0.7,284.07
41949.70833,0.57,242.05
41949.75,0.32,170.68
41949.79167,0.09,116.01
41949.83333,-0.12,75.28
41949.875,-0.23,57.45
41949.91667,-0.26,53
41949.95833,-0.26,53
41950,-0.15,70.18
41950.04167,0.15,129.26
41950.08333,0.41,194.94
41950.125,0.65,267.51
41950.16667,0.68,277.38
41950.20833,0.59,248.29
41950.25,0.51,223.79
41950.29167,0.35,178.59
41950.33333,0.21,143.22
41950.375,0.13,124.76
41950.41667,0.03,103.48
41950.45833,0.04,105.52
41950.5,0.24,150.47
41950.54167,0.33,173.3
41950.58333,0.57,242.05
41950.625,0.75,301.13
41950.66667,0.63,261.02
41950.70833,0.52,226.78
41950.75,0.35,178.59
41950.79167,0.05,107.58
41950.83333,-0.16,68.52
41950.875,-0.26,53
41950.91667,-0.29,48.74
41950.95833,-0.29,48.74
41951,-0.29,48.74
41951.04167,-0.27,51.56
41951.08333,0.07,111.75
41951.125,0.25,152.93
41951.16667,0.39,189.41
41951.20833,0.58,245.16
41951.25,0.41,194.94
41951.29167,0.31,168.09
41951.33333,0.21,143.22
41951.375,0.05,107.58
41951.41667,-0.02,93.58
41951.45833,-0.03,91.66
41951.5,0.1,118.17
41951.54167,0.24,150.47
41951.58333,0.46,209.11
41951.625,0.71,287.44
41951.66667,0.66,270.78
41951.70833,0.58,245.16
41951.75,0.43,200.55
41951.79167,0.19,138.49
41951.83333,-0.04,89.76
41951.875,-0.22,58.97
41951.91667,-0.29,48.74
41951.95833,-0.31,45.99
41952,-0.31,45.99
41952.04167,-0.31,45.99
41952.08333,-0.18,65.26
41952.125,0.1,118.17
41952.16667,0.39,189.41
41952.20833,0.54,232.83
41952.25,0.51,223.79
41952.29167,0.48,214.92
41952.33333,0.34,175.93
41952.375,0.21,143.22
41952.41667,0.11,120.35
41952.45833,0.06,109.65
41952.5,0.15,129.26
41952.54167,0.2,140.85
41952.58333,0.47,212.01
41952.625,0.67,274.07
41952.66667,0.77,308.09
41952.70833,0.76,304.6
41952.75,0.6,251.44
41952.79167,0.45,206.24
41952.83333,0.2,140.85
41952.875,-0.03,91.66
41952.91667,-0.2,62.07
41952.95833,-0.27,51.56
41953,-0.28,50.14
41953.04167,-0.29,48.74
41953.08333,-0.21,60.51
41953.125,0.06,109.65
41953.16667,0.28,160.42
41953.20833,0.59,248.29
41953.25,0.61,254.62
41953.29167,0.55,235.88
41953.33333,0.48,214.92
41953.375,0.38,186.68
41953.41667,0.23,148.04
41953.45833,0.17,133.83
41953.5,0.14,127
41953.54167,0.17,133.83
41953.58333,0.35,178.59
41953.625,0.59,248.29
41953.66667,0.6,251.44
41953.70833,0.76,304.6
41953.75,0.68,277.38
41953.79167,0.48,214.92
41953.83333,0.33,173.3
41953.875,0.07,111.75
41953.91667,-0.14,71.86
41953.95833,-0.24,55.95
41954,-0.27,51.56
41954.04167,-0.29,48.74
41954.08333,-0.28,50.14
41954.125,-0.19,63.65
41954.16667,0.08,113.87
41954.20833,0.39,189.41
41954.25,0.44,203.39
41954.29167,0.53,229.79
41954.33333,0.48,214.92
41954.375,0.37,183.96
41954.41667,0.25,152.93
41954.45833,0.17,133.83
41954.5,0.13,124.76
41954.54167,0.17,133.83
41954.58333,0.28,160.42
41954.625,0.41,194.94
41954.66667,0.64,264.26
41954.70833,0.75,301.13
41954.75,0.68,277.38
41954.79167,0.66,270.78
41954.83333,0.45,206.24
41954.875,0.21,143.22
41954.91667,0.05,107.58
41954.95833,-0.13,73.56
41955,-0.25,54.46
41955.04167,-0.29,48.74
41955.08333,-0.29,48.74
41955.125,-0.21,60.51
41955.16667,0.06,109.65
41955.20833,0.2,140.85
41955.25,0.44,203.39
41955.29167,0.61,254.62
41955.33333,0.52,226.78
41955.375,0.56,238.95
41955.41667,0.44,203.39
41955.45833,0.33,173.3
41955.5,0.33,173.3
41955.54167,0.29,162.96
41955.58333,0.34,175.93
41955.625,0.52,226.78
41955.66667,0.57,242.05
41955.70833,0.73,294.24
41955.75,0.78,311.6
41955.79167,0.72,290.83
41955.83333,0.64,264.26
41955.875,0.46,209.11
41955.91667,0.31,168.09
41955.95833,0.1,118.17
41956,-0.04,89.76
41956.04167,-0.14,71.86
41956.08333,-0.18,65.26
41956.125,-0.12,75.28
41956.16667,-0.01,95.52
41956.20833,0.26,155.41
41956.25,0.38,186.68
41956.29167,0.53,229.79
41956.33333,0.64,264.26
41956.375,0.54,232.83
41956.41667,0.46,209.11
41956.45833,0.41,194.94
41956.5,0.26,155.41
41956.54167,0.26,155.41
41956.58333,0.24,150.47
41956.625,0.22,145.62
41956.66667,0.35,178.59
41956.70833,0.55,235.88
41956.75,0.48,214.92
41956.79167,0.56,238.95
41956.83333,0.52,226.78
41956.875,0.33,173.3
41956.91667,0.27,157.9
41956.95833,0.13,124.76
41957,-0.05,87.88
41957.04167,-0.14,71.86
41957.08333,-0.17,66.88
41957.125,-0.21,60.51
41957.16667,-0.11,77.02
41957.20833,0.01,99.46
41957.25,0.08,113.87
41957.29167,0.34,175.93
41957.33333,0.44,203.39
41957.375,0.43,200.55
41957.41667,0.41,194.94
41957.45833,0.36,181.27
41957.5,0.28,160.42
41957.54167,0.22,145.62
41957.58333,0.21,143.22
41957.625,0.2,140.85
41957.66667,0.22,145.62
41957.70833,0.3,165.51
41957.75,0.32,170.68
41957.79167,0.42,197.74
41957.83333,0.36,181.27
41957.875,0.33,173.3
41957.91667,0.33,173.3
41957.95833,0.19,138.49
41958,0.07,111.75
41958.04167,0.01,99.46
41958.08333,-0.08,82.36
41958.125,-0.11,77.02
41958.16667,-0.12,75.28
41958.20833,-0.1,78.78
41958.25,0.06,109.65
41958.29167,0.12,122.54
41958.33333,0.26,155.41
41958.375,0.41,194.94
41958.41667,0.32,170.68
41958.45833,0.36,181.27
41958.5,0.34,175.93
41958.54167,0.22,145.62
41958.58333,0.2,140.85
41958.625,0.16,131.54
41958.66667,0.08,113.87
41958.70833,0.11,120.35
41958.75,0.16,131.54
41958.79167,0.13,124.76
41958.83333,0.2,140.85
41958.875,0.24,150.47
41958.91667,0.22,145.62
41958.95833,0.14,127
41959,0.15,129.26
41959.04167,0.05,107.58
41959.08333,-0.01,95.52
41959.125,-0.03,91.66
41959.16667,-0.1,78.78
41959.20833,-0.11,77.02
41959.25,-0.03,91.66
41959.29167,0.01,99.46
41959.33333,0.17,133.83
41959.375,0.32,170.68
41959.41667,0.32,170.68
41959.45833,0.4,192.17
41959.5,0.44,203.39
41959.54167,0.31,168.09
41959.58333,0.32,170.68
41959.625,0.25,152.93
41959.66667,0.15,129.26
41959.70833,0.1,118.17
41959.75,0.05,107.58
41959.79167,0.05,107.58
41959.83333,0.16,131.54
41959.875,0.13,124.76
41959.91667,0.19,138.49
41959.95833,0.26,155.41
41960,0.22,145.62
41960.04167,0.2,140.85
41960.08333,0.16,131.54
41960.125,0.1,118.17
41960.16667,0.03,103.48
41960.20833,-0.02,93.58
41960.25,-0.03,91.66
41960.29167,0,97.48
41960.33333,0.07,111.75
41960.375,0.23,148.04
41960.41667,0.35,178.59
41960.45833,0.4,192.17
41960.5,0.52,226.78
41960.54167,0.42,197.74
41960.58333,0.42,197.74
41960.625,0.34,175.93
41960.66667,0.26,155.41
41960.70833,0.17,133.83
41960.75,0.07,111.75
41960.79167,0.04,105.52
41960.83333,-0.01,95.52
41960.875,0.04,105.52
41960.91667,0.19,138.49
41960.95833,0.2,140.85
41961,0.3,165.51
41961.04167,0.44,203.39
41961.08333,0.36,181.27
41961.125,0.27,157.9
41961.16667,0.23,148.04
41961.20833,0.13,124.76
41961.25,0.06,109.65
41961.29167,0.04,105.52
41961.33333,0.08,113.87
41961.375,0.17,133.83
41961.41667,0.29,162.96
41961.45833,0.36,181.27
41961.5,0.53,229.79
41961.54167,0.46,209.11
41961.58333,0.49,217.86
41961.625,0.38,186.68
41961.66667,0.24,150.47
41961.70833,0.13,124.76
41961.75,0,97.48
41961.79167,-0.1,78.78
41961.83333,-0.14,71.86
41961.875,-0.14,71.86
41961.91667,-0.06,86.02
41961.95833,0.09,116.01
41962,0.22,145.62
41962.04167,0.31,168.09
41962.08333,0.4,192.17
41962.125,0.34,175.93
41962.16667,0.29,162.96
41962.20833,0.2,140.85
41962.25,0.06,109.65
41962.29167,-0.01,95.52
41962.33333,0.01,99.46
41962.375,0.03,103.48
41962.41667,0.1,118.17
41962.45833,0.35,178.59
41962.5,0.44,203.39
41962.54167,0.41,194.94
41962.58333,0.52,226.78
41962.625,0.44,203.39
41962.66667,0.25,152.93
41962.70833,0.14,127
41962.75,0,97.48
41962.79167,-0.16,68.52
41962.83333,-0.25,54.46
41962.875,-0.28,50.14
41962.91667,-0.25,54.46
41962.95833,-0.15,70.18
41963,0.09,116.01
41963.04167,0.23,148.04
41963.08333,0.35,178.59
41963.125,0.42,197.74
41963.16667,0.33,173.3
41963.20833,0.24,150.47
41963.25,0.16,131.54
41963.29167,0,97.48
41963.33333,-0.07,84.18
41963.375,-0.04,89.76
41963.41667,-0.02,93.58
41963.45833,0.21,143.22
41963.5,0.43,200.55
41963.54167,0.45,206.24
41963.58333,0.57,242.05
41963.625,0.51,223.79
41963.66667,0.37,183.96
41963.70833,0.25,152.93
41963.75,0.02,101.46
41963.79167,-0.17,66.88
41963.83333,-0.27,51.56
41963.875,-0.32,44.65
41963.91667,-0.34,42.02
41963.95833,-0.31,45.99
41964,-0.11,77.02
41964.04167,0.13,124.76
41964.08333,0.31,168.09
41964.125,0.47,212.01
41964.16667,0.4,192.17
41964.20833,0.37,183.96
41964.25,0.26,155.41
41964.29167,0.12,122.54
41964.33333,0.01,99.46
41964.375,-0.03,91.66
41964.41667,-0.04,89.76
41964.45833,0.12,122.54
41964.5,0.31,168.09
41964.54167,0.45,206.24
41964.58333,0.59,248.29
41964.625,0.6,251.44
41964.66667,0.46,209.11
41964.70833,0.31,168.09
41964.75,0.11,120.35
41964.79167,-0.11,77.02
41964.83333,-0.27,51.56
41964.875,-0.33,43.32
41964.91667,-0.35,40.74
41964.95833,-0.35,40.74
41965,-0.29,48.74
41965.04167,-0.08,82.36
41965.08333,0.26,155.41
41965.125,0.46,209.11
41965.16667,0.47,212.01
41965.20833,0.51,223.79
41965.25,0.4,192.17
41965.29167,0.24,150.47
41965.33333,0.12,122.54
41965.375,0.05,107.58
41965.41667,-0.04,89.76
41965.45833,0.11,120.35
41965.5,0.28,160.42
41965.54167,0.4,192.17
41965.58333,0.67,274.07
41965.625,0.67,274.07
41965.66667,0.61,254.62
41965.70833,0.48,214.92
41965.75,0.25,152.93
41965.79167,-0.02,93.58
41965.83333,-0.2,62.07
41965.875,-0.31,45.99
41965.91667,-0.35,40.74
41966,-0.35,40.74
41966.04167,-0.19,63.65
41966.08333,0.12,122.54
41966.125,0.43,200.55
41966.16667,0.53,229.79
41966.20833,0.65,267.51
41966.25,0.55,235.88
41966.29167,0.41,194.94
41966.33333,0.28,160.42
41966.375,0.22,145.62
41966.41667,0.08,113.87
41966.45833,0.08,113.87
41966.5,0.27,157.9
41966.54167,0.41,194.94
41966.58333,0.62,257.81
41966.625,0.73,294.24
41966.66667,0.67,274.07
41966.70833,0.62,257.81
41966.75,0.4,192.17
41966.79167,0.11,120.35
41966.83333,-0.11,77.02
41966.875,-0.28,50.14
41966.91667,-0.35,40.74
41967.08333,-0.11,77.02
41967.125,0.22,145.62
41967.16667,0.44,203.39
41967.20833,0.59,248.29
41967.25,0.55,235.88
41967.29167,0.49,217.86
41967.33333,0.39,189.41
41967.375,0.27,157.9
41967.41667,0.16,131.54
41967.45833,0.12,122.54
41967.5,0.18,136.15
41967.54167,0.31,168.09
41967.58333,0.56,238.95
41967.625,0.71,287.44
41967.66667,0.78,311.6
41967.70833,0.72,290.83
41967.75,0.57,242.05
41967.79167,0.34,175.93
41967.83333,0.06,109.65
41967.875,-0.15,70.18
41967.91667,-0.29,48.74
41967.95833,-0.35,40.74
41968.08333,-0.27,51.56
41968.125,0.04,105.52
41968.16667,0.37,183.96
41968.20833,0.53,229.79
41968.25,0.63,261.02
41968.29167,0.6,251.44
41968.33333,0.54,232.83
41968.375,0.39,189.41
41968.41667,0.25,152.93
41968.45833,0.19,138.49
41968.5,0.15,129.26
41968.54167,0.22,145.62
41968.58333,0.5,220.81
41968.625,0.65,267.51
41968.66667,0.77,308.09
41968.70833,0.9,355.28
41968.75,0.73,294.24
41968.79167,0.58,245.16
41968.83333,0.34,175.93
41968.875,0.09,116.01
41968.91667,-0.11,77.02
41968.95833,-0.24,55.95
41969,-0.29,48.74
41969.04167,-0.3,47.35
41969.08333,-0.27,51.56
41969.125,-0.08,82.36
41969.16667,0.15,129.26
41969.20833,0.43,200.55
41969.25,0.62,257.81
41969.29167,0.62,257.81
41969.33333,0.62,257.81
41969.375,0.54,232.83
41969.41667,0.48,214.92
41969.45833,0.41,194.94
41969.5,0.32,170.68
41969.54167,0.3,165.51
41969.58333,0.48,214.92
41969.625,0.55,235.88
41969.66667,0.74,297.67
41969.70833,0.85,336.73
41969.75,0.8,318.68
41969.79167,0.69,280.72
41969.83333,0.57,242.05
41969.875,0.45,206.24
41969.91667,0.3,165.51
41969.95833,0.18,136.15
41970,0.16,131.54
41970.04167,0.2,140.85
41970.08333,0.29,162.96
41970.125,0.31,168.09
41970.16667,0.36,181.27
41970.20833,0.49,217.86
41970.25,0.64,264.26
41970.29167,0.78,311.6
41970.33333,0.79,315.13
41970.375,0.74,297.67
41970.41667,0.7,284.07
41970.45833,0.6,251.44
41970.5,0.5,220.81
41970.54167,0.46,209.11
41970.58333,0.5,220.81
41970.625,0.56,238.95
41970.66667,0.68,277.38
41970.70833,0.76,304.6
41970.75,0.81,322.25
41970.79167,0.78,311.6
41970.83333,0.68,277.38
41970.875,0.53,229.79
41970.91667,0.36,181.27
41970.95833,0.23,148.04
41971,0.14,127
41971.04167,0.09,116.01
41971.08333,0.07,111.75
41971.125,0,97.48
41971.16667,0.02,101.46
41971.20833,0.17,133.83
41971.25,0.3,165.51
41971.29167,0.57,242.05
41971.33333,0.62,257.81
41971.375,0.52,226.78
41971.41667,0.64,264.26
41971.45833,0.52,226.78
41971.5,0.43,200.55
41971.54167,0.42,197.74
41971.58333,0.36,181.27
41971.625,0.37,183.96
41971.66667,0.53,229.79
41971.70833,0.58,245.16
41971.75,0.67,274.07
41971.79167,0.68,277.38
41971.83333,0.62,257.81
41971.875,0.58,245.16
41971.91667,0.44,203.39
41971.95833,0.25,152.93
41972,0.15,129.26
41972.04167,0.03,103.48
41972.08333,-0.03,91.66
41972.125,-0.05,87.88
41972.16667,-0.01,95.52
41972.20833,0.05,107.58
41972.25,0.22,145.62
41972.29167,0.5,220.81
41972.33333,0.49,217.86
41972.375,0.58,245.16
41972.41667,0.7,284.07
41972.45833,0.59,248.29
41972.5,0.52,226.78
41972.54167,0.46,209.11
41972.58333,0.35,178.59
41972.625,0.4,192.17
41972.66667,0.38,186.68
41972.70833,0.39,189.41
41972.75,0.49,217.86
41972.79167,0.54,232.83
41972.83333,0.56,238.95
41972.875,0.61,254.62
41972.91667,0.52,226.78
41972.95833,0.43,200.55
41973,0.35,178.59
41973.04167,0.23,148.04
41973.08333,0.14,127
41973.125,0.21,143.22
41973.16667,0.19,138.49
41973.20833,0.19,138.49
41973.25,0.28,160.42
41973.29167,0.37,183.96
41973.33333,0.57,242.05
41973.375,0.64,264.26
41973.41667,0.69,280.72
41973.45833,0.73,294.24
41973.5,0.65,267.51
41973.54167,0.54,232.83
41973.58333,0.52,226.78
41973.625,0.42,197.74
41973.66667,0.35,178.59
41973.70833,0.32,170.68
41973.75,0.37,183.96
41973.79167,0.35,178.59
41973.83333,0.44,203.39
41973.875,0.52,226.78
41973.91667,0.52,226.78
